Account,Date,year,month,day,Channel,Units,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,day_energy,SUM
6930212101,"Thursday, March 15, 2018",2018,3,15, RH,RH,58.89,63.65,63.89,68.74,74.18,74.18,80.01,80.01,74.56,69.6,60.21,41.73,36.07,36.38,39.26,33.99,39.57,36.69,42.34,37.7,55.86,69.39,74.37,69.17,1380.44,
6930212101,"Thursday, March 15, 2018",2018,3,15,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106119542 1 Power Factor,Power Factor,90.548462,90.157982,90.309669,90.638361,90.684626,90.477709,92.90176,92.457967,92.265987,92.297462,92.439705,92.407206,92.350734,92.63152,92.553068,92.554384,92.31557,92.246454,91.010644,91.071076,91.580546,91.118254,90.890666,90.839893,2198.749705,
6930212101,"Thursday, March 15, 2018",2018,3,15,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,106959544 1,kWh,2577.6,2541.6,2548.8,2548.8,2570.4,2750.4,3319.2,3456,3477.6,3513.6,3542.4,3499.2,3520.8,3499.2,3463.2,3376.8,3254.4,3088.8,2779.2,2678.4,2642.4,2606.4,2620.8,2635.2,72511.2,148082.4
6930212101,"Thursday, March 15, 2018",2018,3,15,106959544 2,kVARh,1627.2,1627.2,1612.8,1584,1598.4,1728,1886.4,2001.6,2030.4,2052,2044.8,2030.4,2052,1994.4,1994.4,1951.2,1908,1843.2,1720.8,1656,1591.2,1598.4,1627.2,1634.4,43394.4,
6930212101,"Thursday, March 15, 2018",2018,3,15,108209523 1,kWh,2584.8,2455.2,2448,2440.8,2433.6,2498.4,3621.6,3708,3672,3722.4,3787.2,3794.4,3794.4,3794.4,3787.2,3751.2,3592.8,3448.8,2930.4,2736,2743.2,2584.8,2620.8,2620.8,75571.2,0
6930212101,"Thursday, March 15, 2018",2018,3,15,108209523 2,kVARh,792,770.4,763.2,741.6,727.2,741.6,878.4,950.4,957.6,964.8,979.2,986.4,986.4,972,972,964.8,943.2,892.8,878.4,799.2,770.4,748.8,777.6,784.8,20743.2,
6930212101,"Thursday, March 15, 2018",2018,3,15,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, March 15, 2018",2018,3,15,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, March 16, 2018",2018,3,16, Fahren,Fahren,30.2,28.4,26.6,24.8,23,23,21.2,19.4,23,24.8,26.6,28.4,33.8,35.6,35.6,37.4,39.2,39.2,39.2,35.6,35.6,35.6,33.8,30.2,730.2,
6930212101,"Friday, March 16, 2018",2018,3,16, RH,RH,63.65,63.4,63.15,53.59,53.3,57.8,62.38,67.37,62.64,53.59,53.88,50.02,40.17,37.39,37.39,37.7,35.13,35.13,38.02,93.07,43.82,43.82,47.08,54.46,1247.95,
6930212101,"Friday, March 16, 2018",2018,3,16,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106119542 1 Power Factor,Power Factor,91.090197,90.716888,90.799677,90.682196,90.654746,90.60806,92.763727,92.411786,92.20292,92.335164,92.031747,92.267917,92.423597,92.287747,92.09721,92.058077,91.944265,91.798148,90.486504,90.176979,90.497514,90.281881,90.159439,90.142609,2192.918995,
6930212101,"Friday, March 16, 2018",2018,3,16,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, March 16, 2018",2018,3,16,106959544 1,kWh,2556,2527.2,2520,2527.2,2563.2,2764.8,3254.4,3398.4,3412.8,3448.8,3412.8,3405.6,3405.6,3391.2,3369.6,3348,3240,3096,2786.4,2678.4,2664,2577.6,2656.8,2635.2,71640,143251.2
6930212101,"Friday, March 16, 2018",2018,3,16,106959544 2,kVARh,1576.8,1569.6,1562.4,1562.4,1591.2,1706.4,1872,1965.6,1994.4,2001.6,2016,1980,1965.6,1972.8,1994.4,1980,1929.6,1879.2,1742.4,1706.4,1684.8,1656,1713.6,1692,43315.2,
6930212101,"Friday, March 16, 2018",2018,3,16,108209523 1,kWh,2563.2,2440.8,2426.4,2383.2,2354.4,2448,3506.4,3549.6,3549.6,3564,3549.6,3520.8,3513.6,3528,3506.4,3492,3376.8,3204,2692.8,2534.4,2512.8,2426.4,2505.6,2462.4,71611.2,0
6930212101,"Friday, March 16, 2018",2018,3,16,108209523 2,kVARh,741.6,734.4,720,720,698.4,727.2,849.6,907.2,928.8,914.4,943.2,914.4,892.8,914.4,914.4,921.6,900,842.4,835.2,792,748.8,727.2,763.2,756,19807.2,
6930212101,"Friday, March 16, 2018",2018,3,16,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, March 16, 2018",2018,3,16,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, March 16, 2018",2018,3,16,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, March 16, 2018",2018,3,16,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, March 17, 2018",2018,3,17, Fahren,Fahren,30.2,30.2,33.8,33.8,32,32,30.2,30.2,30.2,32,33.8,35.6,37.4,39.2,42.8,44.6,44.6,41,37.4,35.6,35.6,35.6,35.6,35.6,849,
6930212101,"Saturday, March 17, 2018",2018,3,17, RH,RH,58.89,58.89,47.08,59.42,80.16,80.16,92.89,92.89,92.89,92.95,86.45,86.56,74.92,69.81,56.4,52.64,52.64,75.28,86.66,93.07,93.07,86.56,80.46,80.46,1831.2,
6930212101,"Saturday, March 17, 2018",2018,3,17,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106119542 1 Power Factor,Power Factor,90.192544,90.019774,89.919137,89.948426,90.036521,84.360012,82.560245,83.029789,83.169441,83.44613,83.647909,83.51237,83.903758,83.900357,82.493066,82.020453,81.836694,83.487255,86.711236,88.062101,87.893045,87.365984,87.146977,86.812173,2055.475397,
6930212101,"Saturday, March 17, 2018",2018,3,17,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,106959544 1,kWh,2563.2,2534.4,2534.4,2520,2390.4,2671.2,2592,2628,2685.6,2671.2,2692.8,2700,2664,2664,2606.4,2570.4,2563.2,2556,2613.6,2757.6,2736,2692.8,2678.4,2656.8,62942.4,81748.8
6930212101,"Saturday, March 17, 2018",2018,3,17,106959544 2,kVARh,1634.4,1634.4,1641.6,1620,1432.8,1756.8,1771.2,1764,1792.8,1764,1764,1778.4,1728,1728,1785.6,1792.8,1800,1749.6,1720.8,1692,1684.8,1684.8,1684.8,1699.2,41104.8,
6930212101,"Saturday, March 17, 2018",2018,3,17,108209523 1,kWh,2368.8,2332.8,2304,2282.4,1821.6,432,0,0,0,0,0,0,0,0,0,0,0,396,1173.6,1216.8,1152,1108.8,1108.8,1108.8,18806.4,0
6930212101,"Saturday, March 17, 2018",2018,3,17,108209523 2,kVARh,727.2,720,712.8,712.8,604.8,180,0,0,0,0,0,0,0,0,0,0,0,180,453.6,446.4,424.8,432,446.4,453.6,6494.4,
6930212101,"Saturday, March 17, 2018",2018,3,17,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, March 17, 2018",2018,3,17,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, March 18, 2018",2018,3,18, Fahren,Fahren,30.2,28.4,28.4,24.8,26.6,24.8,24.8,24.8,28.4,35.6,39.2,42.8,46.4,48.2,51.8,53.6,53.6,53.6,51.8,42.8,46.4,42.8,41,41,931.8,
6930212101,"Sunday, March 18, 2018",2018,3,18, RH,RH,92.89,92.84,92.84,100,92.78,100,100,100,92.84,74.74,44.43,38.64,31.17,29.12,25.47,23.84,25.76,25.76,29.73,56.4,36.38,48.58,44.74,44.74,1443.69,
6930212101,"Sunday, March 18, 2018",2018,3,18,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106119542 1 Power Factor,Power Factor,87.008173,87.667421,87.557131,87.729663,87.87302,87.556662,87.832778,87.823463,87.826679,87.840605,87.648214,87.529028,87.733336,88.148262,89.737736,89.299967,89.498546,89.668151,89.328279,89.380574,89.619474,89.412511,89.087039,89.061674,2121.868386,
6930212101,"Sunday, March 18, 2018",2018,3,18,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,106959544 1,kWh,2671.2,2656.8,2656.8,2656.8,2656.8,2664,2714.4,2700,2700,2714.4,2728.8,2700,2772,2743.2,2894.4,2786.4,2844,2844,2844,2808,2743.2,2714.4,2750.4,2800.8,65764.8,98935.2
6930212101,"Sunday, March 18, 2018",2018,3,18,106959544 2,kVARh,1692,1641.6,1648.8,1627.2,1612.8,1648.8,1663.2,1656,1663.2,1670.4,1692,1677.6,1699.2,1677.6,1692,1663.2,1677.6,1648.8,1670.4,1656,1612.8,1612.8,1663.2,1692,39859.2,
6930212101,"Sunday, March 18, 2018",2018,3,18,108209523 1,kWh,1116,1108.8,1101.6,1094.4,1094.4,1094.4,1188,1188,1188,1216.8,1216.8,1209.6,1216.8,1396.8,1807.2,1728,1720.8,1706.4,1648.8,1656,1634.4,1612.8,1612.8,1612.8,33170.4,0
6930212101,"Sunday, March 18, 2018",2018,3,18,108209523 2,kVARh,453.6,424.8,424.8,424.8,424.8,424.8,460.8,460.8,453.6,468,475.2,482.4,482.4,532.8,619.2,612,597.6,597.6,590.4,583.2,554.4,554.4,561.6,561.6,12225.6,
6930212101,"Sunday, March 18, 2018",2018,3,18,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, March 18, 2018",2018,3,18,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, March 19, 2018",2018,3,19, Fahren,Fahren,39.2,37.4,37.4,35.6,33.8,33.8,33.8,33.8,33.8,39.2,46.4,50,53.6,55.4,57.2,57.2,55.4,53.6,48.2,42.8,37.4,35.6,35.6,33.8,1020,
6930212101,"Monday, March 19, 2018",2018,3,19, RH,RH,55.86,59.95,59.95,64.38,69.17,69.17,74.56,74.56,86.45,69.81,52.92,46.24,40.48,32.69,30.63,30.63,32.69,37.6,45.94,56.4,59.95,59.69,55.3,50.92,1315.94,
6930212101,"Monday, March 19, 2018",2018,3,19,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106119542 1 Power Factor,Power Factor,89.381912,89.208678,89.061984,89.207382,89.294496,89.561206,91.409198,91.450403,91.700007,91.748072,91.879461,91.954028,91.953571,91.938887,91.880534,91.795183,91.633595,91.355609,90.138718,89.99376,89.874694,89.243861,89.413825,89.815266,2174.89433,
6930212101,"Monday, March 19, 2018",2018,3,19,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, March 19, 2018",2018,3,19,106959544 1,kWh,2793.6,2786.4,2800.8,2772,2815.2,3024,3700.8,3751.2,3780,3830.4,3880.8,3895.2,3909.6,3952.8,4017.6,3967.2,3794.4,3542.4,3124.8,2908.8,2880,2779.2,2844,2894.4,80445.6,137152.8
6930212101,"Monday, March 19, 2018",2018,3,19,106959544 2,kVARh,1663.2,1677.6,1706.4,1677.6,1692,1807.2,2080.8,2102.4,2102.4,2124,2131.2,2131.2,2131.2,2160,2188.8,2160,2088,2001.6,1843.2,1728,1713.6,1720.8,1756.8,1749.6,46137.6,
6930212101,"Monday, March 19, 2018",2018,3,19,108209523 1,kWh,1627.2,1634.4,1627.2,1634.4,1627.2,1706.4,2743.2,2872.8,2973.6,2995.2,3074.4,3096,3081.6,3081.6,3038.4,2930.4,2829.6,2620.8,2138.4,1965.6,1857.6,1778.4,1872,1900.8,56707.2,0
6930212101,"Monday, March 19, 2018",2018,3,19,108209523 2,kVARh,554.4,561.6,554.4,554.4,547.2,540,777.6,828,835.2,835.2,856.8,856.8,856.8,849.6,842.4,820.8,806.4,741.6,684,633.6,597.6,583.2,604.8,597.6,16920,
6930212101,"Monday, March 19, 2018",2018,3,19,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, March 19, 2018",2018,3,19,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, March 19, 2018",2018,3,19,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, March 19, 2018",2018,3,19,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20, Fahren,Fahren,33.8,33.8,33.8,32,32,30.2,30.2,30.2,30.2,33.8,33.8,37.4,39.2,39.2,42.8,42.8,42.8,41,39.2,30.2,30.2,28.4,28.4,28.4,823.8,
6930212101,"Tuesday, March 20, 2018",2018,3,20, RH,RH,47.08,55.02,59.42,63.89,63.89,68.74,74.18,74.18,74.18,64.13,69.17,64.61,60.21,60.21,52.36,52.36,56.4,56.13,64.85,100,100,100,100,100,1681.01,
6930212101,"Tuesday, March 20, 2018",2018,3,20,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106119542 1 Power Factor,Power Factor,89.608571,89.469517,89.096537,88.865207,88.948998,88.49551,91.613308,91.165126,91.02328,91.079996,91.109859,91.000101,91.29151,91.250399,91.140622,91.150411,90.996693,90.876683,89.536558,90.119446,90.155872,89.79684,89.92099,89.865476,2167.57751,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,106959544 1,kWh,2815.2,2750.4,2764.8,2757.6,2764.8,2973.6,3621.6,3715.2,3722.4,3780,3772.8,3758.4,3772.8,3715.2,3686.4,3679.2,3564,3420,3088.8,2916,2872.8,2822.4,2865.6,2865.6,78465.6,135720
6930212101,"Tuesday, March 20, 2018",2018,3,20,106959544 2,kVARh,1720.8,1699.2,1728,1742.4,1728,1908,2044.8,2138.4,2152.8,2181.6,2181.6,2188.8,2160,2145.6,2152.8,2131.2,2080.8,2016,1886.4,1735.2,1713.6,1706.4,1735.2,1735.2,46612.8,
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209523 1,kWh,1807.2,1778.4,1728,1735.2,1720.8,1807.2,2764.8,2865.6,2908.8,2923.2,2959.2,2973.6,2959.2,2966.4,2995.2,2959.2,2851.2,2649.6,2152.8,1980,1958.4,1879.2,1958.4,1972.8,57254.4,0
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209523 2,kVARh,568.8,561.6,561.6,576,576,604.8,748.8,828,864,856.8,864,878.4,849.6,849.6,864,864,842.4,770.4,720,619.2,604.8,597.6,612,626.4,17308.8,
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, March 20, 2018",2018,3,20,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21, Fahren,Fahren,28.4,28.4,28.4,28.4,28.4,26.6,26.6,26.6,28.4,28.4,28.4,28.4,30.2,30.2,32,33.8,33.8,35.6,35.6,35.6,33.8,33.8,32,30.2,732,
6930212101,"Wednesday, March 21, 2018",2018,3,21, RH,RH,100,100,100,100,100,100,100,100,92.84,92.84,92.84,92.84,86.24,86.24,80.16,74.56,69.17,55.3,55.3,59.69,64.13,59.42,63.89,68.74,1994.2,
6930212101,"Wednesday, March 21, 2018",2018,3,21,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106119542 1 Power Factor,Power Factor,89.799815,89.271891,89.297696,89.413545,89.583652,89.458637,91.603395,91.64005,91.740811,91.865497,91.75316,91.440888,91.548122,91.567818,91.55469,91.556219,91.445899,91.29988,89.915604,89.817039,89.797464,89.788775,90.433027,90.233534,2175.827108,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,106959544 1,kWh,2786.4,2728.8,2728.8,2764.8,2786.4,2980.8,3549.6,3643.2,3664.8,3722.4,3715.2,3686.4,3693.6,3686.4,3650.4,3607.2,3513.6,3340.8,3067.2,2908.8,2880,2808,2844,2880,77637.6,137541.6
6930212101,"Wednesday, March 21, 2018",2018,3,21,106959544 2,kVARh,1692,1692,1684.8,1692,1684.8,1821.6,2023.2,2059.2,2066.4,2073.6,2080.8,2116.8,2109.6,2116.8,2116.8,2095.2,2052,1972.8,1864.8,1792.8,1778.4,1728,1706.4,1742.4,45763.2,
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209523 1,kWh,1886.4,1807.2,1771.2,1764,1771.2,1807.2,2829.6,3016.8,3074.4,3060,3096,3096,3088.8,3088.8,3052.8,3031.2,2930.4,2750.4,2304,2210.4,2174.4,2037.6,2145.6,2109.6,59904,0
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209523 2,kVARh,597.6,597.6,583.2,576,576,568.8,770.4,849.6,856.8,842.4,871.2,885.6,871.2,856.8,828,820.8,799.2,748.8,748.8,712.8,698.4,648,648,640.8,17596.8,
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, March 21, 2018",2018,3,21,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, March 22, 2018",2018,3,22, Fahren,Fahren,30.2,30.2,28.4,24.8,24.8,23,21.2,21.2,24.8,26.6,30.2,32,35.6,37.4,39.2,39.2,39.2,39.2,39.2,35.6,33.8,32,30.2,32,750,
6930212101,"Thursday, March 22, 2018",2018,3,22, RH,RH,63.65,63.65,68.51,73.61,79.55,85.8,92.6,85.68,79.55,79.7,80.01,74.37,55.3,59.95,60.21,55.86,55.86,51.79,47.99,59.69,59.42,63.89,74.18,68.95,1639.77,
6930212101,"Thursday, March 22, 2018",2018,3,22,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 22, 2018",2018,3,22,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 22, 2018",2018,3,22,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 22, 2018",2018,3,22,106119542 1 Power Factor,Power Factor,89.805587,89.36124,89.278966,89.134171,89.246809,89.636888,91.961302,91.787759,91.843493,91.814099,91.84402,91.657662,91.532901,91.527881,91.393013,91.853223,91.723761,91.631108,90.167794,90.254649,90.396578,89.980189,89.971869,89.887945,2177.692907,
6930212101,"Thursday, March 22, 2018",2018,3,22,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 22, 2018",2018,3,22,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, March 22, 2018",2018,3,22,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
